618.00000	0.42716
619.00000	0.42094
620.00000	0.41582
621.00000	0.41943
622.00000	0.41278
623.00000	0.40661
624.00000	0.41355
625.00000	0.40493
626.00000	0.39687
627.00000	0.40377
628.00000	0.39660
629.00000	0.39284
630.00000	0.39303
631.00000	0.38743
632.00000	0.38459
633.00000	0.38569
634.00000	0.37881
635.00000	0.37851
636.00000	0.37727
637.00000	0.37062
638.00000	0.36928
639.00000	0.36837
640.00000	0.36280
641.00000	0.36189
642.00000	0.35909
643.00000	0.35346
644.00000	0.35267
645.00000	0.35042
646.00000	0.34555
647.00000	0.34403
648.00000	0.34173
649.00000	0.33693
650.00000	0.33496
651.00000	0.33215
652.00000	0.32849
653.00000	0.32556
654.00000	0.32397
655.00000	0.32020
656.00000	0.31675
657.00000	0.31406
658.00000	0.31122
659.00000	0.30843
660.00000	0.30512
661.00000	0.30155
662.00000	0.29910
663.00000	0.29512
664.00000	0.29296
665.00000	0.29043
666.00000	0.28624
667.00000	0.28369
668.00000	0.27957
669.00000	0.27710
670.00000	0.27407
671.00000	0.26993
672.00000	0.26819
673.00000	0.26473
674.00000	0.26136
675.00000	0.25820
676.00000	0.25500
677.00000	0.25160
678.00000	0.24848
679.00000	0.24394
680.00000	0.24180
681.00000	0.23820
682.00000	0.23450
683.00000	0.23146
684.00000	0.22806
685.00000	0.22497
686.00000	0.22141
687.00000	0.21810
688.00000	0.21504
689.00000	0.21203
690.00000	0.20845
691.00000	0.20511
692.00000	0.20129
693.00000	0.19700
694.00000	0.19573
695.00000	0.19183
696.00000	0.18787
697.00000	0.18446
698.00000	0.18104
699.00000	0.17740
700.00000	0.17342
701.00000	0.17006
702.00000	0.16689
703.00000	0.16399
704.00000	0.15962
705.00000	0.15706
706.00000	0.15221
707.00000	0.14971
708.00000	0.14661
709.00000	0.14190
710.00000	0.13841
711.00000	0.13538
712.00000	0.13229
713.00000	0.12792
714.00000	0.12653
715.00000	0.12221
716.00000	0.11895
717.00000	0.11546
718.00000	0.11280
719.00000	0.10860
